topic	word	pos	meaning_zh	chunk	chunk_zh	source_url	source_note	usage_note
城市与交通	renovation	n.	对现有建筑的修缮和更新	the renovation of public housing	公共住房翻修	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	construction	n.	建造建筑或基础设施的过程	road construction	道路施工	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	zoning	n.	按用途划定土地使用区域的规划	zoning regulations	土地分区用途规定	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	sewer	n.	输送污水等的地下管道	repair an underground sewer	修理地下污水管道	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	drainage	n.	排走多余水分的系统或过程	improve urban drainage	改善城市排水	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	intersection	n.	两条或多条道路交会的地点	a busy intersection	繁忙的交叉路口	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	roundabout	n.	车辆围绕中心区域通行的环形路口	take the second exit at the roundabout	在环岛的第二个出口驶出	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	bridge	n.	跨越河流、道路等的桥梁	build a pedestrian bridge	修建人行桥	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	tunnel	n.	穿过地下或山体的通道	a railway tunnel	铁路隧道	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
城市与交通	capacity	n.	空间、车辆或系统能够容纳或处理的上限	increase rail capacity	提升铁路运力	https://learnenglish.britishcouncil.org/free-resources/vocabulary/b1-b2/around-town	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
经济与消费	consumer	n.	购买或使用产品和服务的人	protect consumer rights	保护消费者权益	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	customer	n.	某商店或企业的顾客	attract new customers	吸引新顾客	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	purchase	v.	购买；此处为动词	purchase essential items	购买必需品	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	afford	v.	有足够的钱或资源承担	afford a new laptop	买得起新笔记本电脑	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	budget	n.	可支配或计划使用的资金	stay within a budget	不超出预算	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	income	n.	个人或机构获得的收入	household income	家庭收入	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	expenditure	n.	支出的钱或支出行为	public expenditure on education	公共教育支出	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	savings	n. pl.	存下的钱；储蓄	build up savings	逐步积累储蓄	https://www.oxfordlearnersdictionaries.com/definition/english/saving	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；已核对 Oxford saving 词条中的复数 savings 储蓄义。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	debt	n.	欠款或负债	repay a debt	偿还债务	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	loan	n.	借来的款项	take out a loan	申请取得贷款	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	interest	n.	此处指借贷或储蓄的利息	pay interest on a loan	支付贷款利息	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	inflation	n.	整体物价水平持续上涨	a rise in inflation	通胀上升	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
经济与消费	demand	n.	对商品或服务的需求	growing demand for housing	不断增长的住房需求	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
